X_Value	PIT-A-0101	PIT-A-0301	PIT-M-0101	PIT-O-0301	PIT-W-0301	PDT-M-0101-40kPa	PDT-M-0101B-10kPa	PDT-M-0101C-3kPa	PIT-A-AUX	Model Pressure Drop	TIT-A-0101	TIT-A-0301	TIT-M-0101	TIT-O-0301	TIT-W-0301	LV-O-0X01	LV-W-0X01	LV-M-0X01	Densitometro	FT-A-0301	FT-A-0302	FT-A-0303	FT-A-0303 1	FT-O-0301	FT-O-0302	FT-O-0303	FT-W-0301	FT-W-0302	J Ar	J Agua	Comment	J Ar corrigido	Alpha	rho_g	dP_F/dz PDT-M-0101-40kPa	dP_F/dz dP_dz_total_PDT-M-0101-40kPa	dP_F/dz dP_dz_gravitacional	dP_F/dz PDT-M-0101C-3kPa	dP_F/dz dP_dz_total_PDT-M-0101C-3kPa
808.800000	7.836311	7.867673	0.443341	0.162139	0.739026	-107.388074	2770.764172	70.774758	8.511272	20.512321	30.193796	28.749823	30.934189	29.231412	30.392688	-2.905925	1.483643	0.841950	202702.723806	-0.185860	0.003186	0.508163	0.529958	2.041616	-0.124395	-0.124390	0.000000	1.562381	0.446841	0.200406	nan	0.417014	0.569465	1.654206	-63.169455	156.751306	0.000000	41.632211	83.815898
809.000000	7.835656	7.867457	0.443446	0.162028	0.738389	-101.164392	2770.731152	69.630275	8.513654	20.503802	30.189926	28.750663	30.944786	29.228603	30.397135	-2.905622	1.483608	0.842088	202545.862707	-0.187358	0.003112	0.528540	0.530393	2.041949	-0.124398	-0.124385	0.000000	1.562010	0.447179	0.200358	nan	0.417330	0.567958	1.654269	-59.508466	156.751306	0.000000	40.958985	83.815898
809.200000	7.835678	7.867320	0.444949	0.161459	0.734386	-104.622469	2770.456603	68.824527	8.516016	20.488630	30.185272	28.749074	30.954113	29.225809	30.405752	-2.905540	1.484308	0.842441	202406.449675	-0.188427	0.003126	0.582447	0.531049	2.042209	-0.124396	-0.124382	0.000000	1.561349	0.447276	0.200274	nan	0.417420	0.566618	1.655941	-61.542629	156.751306	0.000000	40.485016	83.815898
809.400000	7.836333	7.866839	0.444229	0.160768	0.735482	-107.286665	2770.198560	67.042929	8.518529	20.481003	30.183633	28.745650	30.958176	29.224609	30.412912	-2.905531	1.484901	0.842631	202236.178864	-0.189141	0.003155	0.578581	0.531982	2.041703	-0.124396	-0.124385	0.000000	1.561017	0.448271	0.200231	nan	0.418349	0.564980	1.655093	-63.109803	156.751306	0.000000	39.437017	83.815898
809.600000	7.836659	7.866342	0.441577	0.160591	0.738066	-100.397368	2770.206960	64.070916	8.521070	20.491508	30.188006	28.744907	30.953439	29.226296	30.415097	-2.905507	1.483720	0.842520	202008.318534	-0.188262	0.003220	0.548499	0.532872	2.040847	-0.124397	-0.124387	0.000000	1.561475	0.449817	0.200290	nan	0.419792	0.562786	1.652079	-59.057275	156.751306	0.000000	37.688774	83.815898
809.800000	7.836255	7.866115	0.439839	0.160818	0.734029	-92.432307	2770.368251	61.204196	8.523690	20.508131	30.195510	28.747106	30.950199	29.229406	30.409091	-2.905638	1.482615	0.842353	201790.134234	-0.187454	0.003264	0.590142	0.533317	2.040717	-0.124392	-0.124385	0.000000	1.562198	0.450716	0.200382	nan	0.420631	0.560682	1.650104	-54.371945	156.751306	0.000000	36.002468	83.815898
810.000000	7.835328	7.865988	0.440677	0.161292	0.732243	-95.636749	2770.547215	58.977961	8.526155	20.517659	30.200059	28.750602	30.953222	29.231279	30.400655	-2.905864	1.483420	0.842365	201584.895590	-0.188240	0.003291	0.607323	0.533368	2.041084	-0.124386	-0.124381	0.000000	1.562613	0.450489	0.200436	nan	0.420419	0.558702	1.651048	-56.256911	156.751306	0.000000	34.692918	83.815898
810.200000	7.834656	7.866055	0.442547	0.161787	0.731316	-106.938442	2770.520639	56.934006	8.528422	20.520176	30.198766	28.751986	30.959753	29.231146	30.398732	-2.906026	1.484830	0.842595	201400.699390	-0.187907	0.003380	0.534961	0.533235	2.041175	-0.124383	-0.124382	0.000000	1.562722	0.449804	0.200450	nan	0.419780	0.556922	1.653156	-62.904966	156.751306	0.000000	33.490592	83.815898
810.400000	7.834721	7.866081	0.441704	0.161614	0.727424	-112.443846	2770.386653	54.241505	8.530891	20.521184	30.197010	28.751794	30.964213	29.232224	30.401989	-2.906019	1.485702	0.842622	201210.107339	-0.186885	0.003330	0.456258	0.533306	2.040953	-0.124385	-0.124388	0.000000	1.562766	0.450135	0.200455	nan	0.420088	0.555079	1.652166	-66.143439	156.751306	0.000000	31.906768	83.815898
810.600000	7.834913	7.865921	0.436432	0.161234	0.729192	-104.385067	2770.367801	50.336042	8.533409	20.520973	30.199029	28.752756	30.965209	29.237075	30.402346	-2.905998	1.485597	0.842297	200984.441721	-0.186596	0.003121	0.425819	0.533702	2.040896	-0.124385	-0.124389	0.000000	1.562757	0.452116	0.200454	nan	0.421937	0.552895	1.646116	-61.402981	156.751306	0.000000	29.609436	83.815898
810.800000	7.834562	7.865797	0.429141	0.161499	0.732219	-84.132515	2770.492947	45.330737	8.535750	20.523987	30.202016	28.752688	30.967907	29.244046	30.397442	-2.906130	1.484491	0.841989	200791.589995	-0.187168	0.003061	0.454806	0.533876	2.041295	-0.124383	-0.124389	0.000000	1.562888	0.454569	0.200471	nan	0.424227	0.551026	1.637743	-49.489715	156.751306	0.000000	26.665139	83.815898
811.000000	7.833875	7.865770	0.424515	0.162483	0.728872	-64.285465	2770.583525	40.490521	8.538344	20.531260	30.202984	28.751427	30.970065	29.247138	30.390555	-2.906279	1.483953	0.841756	200639.132762	-0.187257	0.003236	0.534340	0.533385	2.042413	-0.124386	-0.124395	0.000000	1.563205	0.455630	0.200512	nan	0.425217	0.549548	1.632428	-37.814979	156.751306	0.000000	23.817954	83.815898
811.200000	7.833564	7.865736	0.421539	0.163323	0.725242	-55.880628	2770.482995	36.807327	8.540994	20.529689	30.200570	28.750544	30.973274	29.243332	30.386027	-2.906244	1.484878	0.841746	200488.495242	-0.186449	0.003345	0.565543	0.532329	2.043158	-0.124387	-0.124398	0.000000	1.563136	0.455685	0.200503	nan	0.425268	0.548086	1.628999	-32.870958	156.751306	0.000000	21.651369	83.815898
811.400000	7.833675	7.865538	0.415157	0.163474	0.721277	-40.092775	2770.377414	33.021879	8.543417	20.521373	30.197535	28.750768	30.980436	29.235700	30.387585	-2.905989	1.485906	0.841705	200246.638598	-0.186719	0.003210	0.526932	0.531271	2.042498	-0.124389	-0.124396	0.000000	1.562775	0.456831	0.200456	nan	0.426338	0.545736	1.621645	-23.583985	156.751306	0.000000	19.424635	83.815898
811.600000	7.833803	7.865436	0.406835	0.163200	0.712960	-1.463090	2770.301878	28.853241	8.545873	20.511909	30.194234	28.750416	30.993706	29.228575	30.392651	-2.905796	1.485842	0.841355	199933.580538	-0.186636	0.003066	0.527426	0.530767	2.041778	-0.124394	-0.124394	0.000000	1.562363	0.459114	0.200404	nan	0.428468	0.542691	1.612034	-0.860641	156.751306	0.000000	16.972495	83.815898
811.800000	7.834022	7.865379	0.400204	0.162159	0.707192	40.794296	2770.204437	26.114472	8.548412	20.503628	30.190082	28.747858	31.007111	29.227491	30.397310	-2.905916	1.484806	0.841299	199682.140184	-0.186279	0.003122	0.577132	0.530774	2.041675	-0.124396	-0.124392	0.000000	1.562002	0.461317	0.200357	nan	0.430524	0.540241	1.604362	23.996645	156.751306	0.000000	15.361454	83.815898
812.000000	7.834087	7.864937	0.394970	0.161160	0.699849	67.035681	2770.139499	24.858684	8.551166	20.501885	30.188556	28.746710	31.004859	29.231607	30.401227	-2.906085	1.483532	0.841576	199477.163021	-0.187733	0.003142	0.614761	0.531102	2.041717	-0.124398	-0.124391	0.000000	1.561926	0.463309	0.200348	nan	0.432383	0.538242	1.598375	39.432754	156.751306	0.000000	14.622755	83.815898
812.200000	7.833704	7.864530	0.390382	0.161221	0.684746	70.974069	2770.037463	23.689481	8.553907	20.500074	30.188474	28.747829	30.996205	29.233904	30.402136	-2.905904	1.483209	0.841774	199326.856828	-0.187892	0.003010	0.627680	0.531811	2.042036	-0.124397	-0.124391	0.000000	1.561847	0.465423	0.200337	nan	0.434356	0.536775	1.593161	41.749452	156.751306	0.000000	13.934989	83.815898
812.400000	7.833371	7.864634	0.386513	0.161614	0.673078	59.836373	2769.905788	22.362079	8.556091	20.493369	30.185903	28.749004	30.997478	29.232076	30.400925	-2.905541	1.483646	0.842051	199226.391636	-0.186104	0.002975	0.626245	0.532709	2.042370	-0.124394	-0.124388	0.000000	1.561556	0.467516	0.200300	nan	0.436309	0.535794	1.588720	35.197866	156.751306	0.000000	13.154164	83.815898
812.600000	7.833578	7.864835	0.381058	0.161398	0.662669	54.255261	2769.728378	20.771786	8.558269	20.489046	30.182044	28.747840	31.000250	29.226896	30.400851	-2.905457	1.483585	0.842361	199057.997741	-0.186993	0.003158	0.640869	0.533321	2.041716	-0.124393	-0.124383	0.000000	1.561367	0.469919	0.200276	nan	0.438552	0.534148	1.582452	31.914859	156.751306	0.000000	12.218698	83.815898
812.800000	7.833946	7.864555	0.372890	0.160468	0.649434	67.688152	2769.491878	18.061895	8.560765	20.495543	30.182724	28.743823	30.996033	29.222817	30.400946	-2.905587	1.483403	0.842590	198788.799260	-0.188899	0.003404	0.671902	0.533291	2.040227	-0.124394	-0.124380	0.000000	1.561650	0.472674	0.200312	nan	0.441123	0.531514	1.573112	39.816560	156.751306	0.000000	10.624644	83.815898
813.000000	7.833662	7.864016	0.365823	0.159893	0.643691	88.669013	2769.448953	15.078284	8.563133	20.521375	30.191502	28.743049	30.988562	29.226242	30.401006	-2.905687	1.483386	0.842890	198518.457829	-0.188172	0.003464	0.644569	0.532712	2.039609	-0.124393	-0.124381	0.000000	1.562775	0.474566	0.200456	nan	0.442889	0.528865	1.565050	52.158243	156.751306	0.000000	8.869579	83.815898
813.200000	7.833055	7.863995	0.361160	0.160026	0.639388	93.722150	2769.645213	13.171506	8.565695	20.565846	30.202231	28.747269	30.976735	29.234931	30.398845	-2.905977	1.483103	0.843276	198355.213590	-0.187876	0.003269	0.547136	0.532169	2.040595	-0.124386	-0.124383	0.000000	1.564709	0.475680	0.200705	nan	0.443928	0.527264	1.559765	55.130676	156.751306	0.000000	7.747945	83.815898
813.400000	7.832800	7.864296	0.358533	0.160599	0.629871	79.108830	2769.681392	11.740944	8.568335	20.599388	30.206460	28.749170	30.963375	29.241786	30.392830	-2.906232	1.483526	0.843469	198246.907685	-0.188161	0.003064	0.475089	0.532078	2.041691	-0.124380	-0.124386	0.000000	1.566167	0.476511	0.200892	nan	0.444704	0.526200	1.556823	46.534606	156.751306	0.000000	6.906438	83.815898
813.600000	7.832709	7.864172	0.357620	0.161729	0.625991	50.749679	2769.527216	10.605219	8.570703	20.602984	30.205457	28.747985	30.959579	29.244711	30.390374	-2.906025	1.484586	0.842951	198127.580886	-0.187379	0.003130	0.518999	0.532279	2.041841	-0.124383	-0.124389	0.000000	1.566323	0.477001	0.200912	nan	0.445161	0.525029	1.555796	29.852752	156.751306	0.000000	6.238364	83.815898
813.800000	7.832744	7.863882	0.353877	0.162793	0.625678	24.008486	2769.441432	8.561417	8.573238	20.598206	30.201287	28.748091	30.964602	29.243306	30.393102	-2.905840	1.485099	0.841947	197975.815544	-0.187337	0.003153	0.618153	0.532327	2.041848	-0.124390	-0.124390	0.000000	1.566115	0.478356	0.200885	nan	0.446426	0.523537	1.551479	14.122639	156.751306	0.000000	5.036128	83.815898
814.000000	7.832699	7.863921	0.348126	0.162956	0.621774	16.178090	2769.376744	4.445763	8.575848	20.604120	30.197443	28.747947	30.966627	29.239221	30.392643	-2.906022	1.485249	0.841506	197754.456924	-0.187392	0.003021	0.618060	0.532107	2.041835	-0.124391	-0.124392	0.000000	1.566372	0.480204	0.200918	nan	0.448150	0.521359	1.544876	9.516524	156.751306	0.000000	2.615155	83.815898
814.200000	7.832349	7.863878	0.345231	0.162273	0.623659	7.350867	2769.404713	0.281842	8.578360	20.612469	30.200505	28.747974	30.958177	29.237468	30.387788	-2.906253	1.484875	0.841654	197551.328022	-0.187655	0.003144	0.547728	0.532045	2.041729	-0.124390	-0.124396	0.000000	1.566735	0.481165	0.200964	nan	0.449047	0.519359	1.541600	4.324039	156.751306	0.000000	0.165789	83.815898
814.400000	7.831872	7.863656	0.343037	0.161798	0.628038	-13.476587	2769.444037	-3.548475	8.580867	20.611165	30.204380	28.750775	30.948993	29.237234	30.382878	-2.906193	1.483986	0.841772	197358.828990	-0.188527	0.003360	0.536632	0.532229	2.042040	-0.124392	-0.124397	0.000000	1.566678	0.482087	0.200957	nan	0.449908	0.517461	1.539132	-7.927404	156.751306	0.000000	-2.087338	83.815898
814.600000	7.831562	7.863819	0.338146	0.161521	0.623476	-22.457025	2769.335381	-7.838333	8.583153	20.601350	30.201504	28.754729	30.945533	29.236083	30.382394	-2.905967	1.483607	0.841823	197148.328577	-0.187311	0.003306	0.595889	0.532273	2.042375	-0.124394	-0.124393	0.000000	1.566252	0.483887	0.200902	nan	0.451588	0.515384	1.533542	-13.210015	156.751306	0.000000	-4.610784	83.815898
814.800000	7.831726	7.864006	0.330316	0.161031	0.621454	-9.577894	2769.126852	-12.078193	8.585540	20.589702	30.194099	28.755270	30.945403	29.233679	30.386569	-2.905806	1.483843	0.841824	197040.756446	-0.185681	0.003083	0.625338	0.532442	2.042396	-0.124394	-0.124387	0.000000	1.565746	0.486900	0.200838	nan	0.454399	0.514322	1.524566	-5.634055	156.751306	0.000000	-7.104819	83.815898
815.000000	7.832176	7.863694	0.324085	0.160831	0.621565	11.077328	2768.801600	-15.575167	8.588238	20.583908	30.185639	28.751143	30.947840	29.228911	30.394148	-2.905654	1.483524	0.842059	197042.094495	-0.186775	0.003065	0.548110	0.533041	2.041942	-0.124395	-0.124387	0.000000	1.565494	0.489736	0.200805	nan	0.457046	0.514335	1.517410	6.516075	156.751306	0.000000	-9.161863	83.815898
815.200000	7.832352	7.863104	0.324585	0.160558	0.611641	8.237722	2768.580267	-17.521325	8.590683	20.584777	30.181958	28.747839	30.941304	29.225862	30.401508	-2.905668	1.482880	0.842375	197037.167858	-0.187744	0.003232	0.485222	0.533448	2.041299	-0.124397	-0.124387	0.000000	1.565532	0.489887	0.200810	nan	0.457187	0.514286	1.518016	4.845719	156.751306	0.000000	-10.306662	83.815898
815.400000	7.832131	7.862570	0.327816	0.160179	0.603444	-31.999758	2768.539684	-18.535705	8.592975	20.589967	30.185583	28.748321	30.926907	29.227866	30.399641	-2.905851	1.483728	0.842619	196846.006085	-0.187752	0.003276	0.564499	0.533309	2.041118	-0.124393	-0.124387	0.000000	1.565757	0.488513	0.200839	nan	0.455905	0.512397	1.521793	-18.823387	156.751306	0.000000	-10.903356	83.815898
815.600000	7.831981	7.862269	0.328248	0.160034	0.600204	-79.430026	2768.564840	-19.763827	8.595609	20.597732	30.191253	28.751172	30.914740	29.229931	30.392463	-2.905907	1.485226	0.842840	196512.580251	-0.187759	0.003225	0.670827	0.533038	2.041563	-0.124391	-0.124389	0.000000	1.566095	0.488065	0.200882	nan	0.455487	0.509097	1.522349	-46.723545	156.751306	0.000000	-11.625781	83.815898
815.800000	7.832019	7.862079	0.327388	0.159965	0.591765	-108.834954	2768.522146	-20.377711	8.598016	20.596590	30.194141	28.751518	30.903303	29.227621	30.390102	-2.905887	1.485066	0.842667	196237.306222	-0.186688	0.003113	0.672954	0.532848	2.042202	-0.124395	-0.124391	0.000000	1.566045	0.488179	0.200876	nan	0.455593	0.506369	1.521421	-64.020561	156.751306	0.000000	-11.986889	83.815898
816.000000	7.832010	7.861851	0.328108	0.160192	0.584622	-129.345225	2768.361790	-19.056528	8.600019	20.588466	30.194601	28.748010	30.895969	29.223807	30.394605	-2.905866	1.484231	0.842448	195954.750028	-0.186743	0.002952	0.589732	0.532447	2.041470	-0.124397	-0.124387	0.000000	1.565692	0.487528	0.200831	nan	0.454986	0.503564	1.522283	-76.085426	156.751306	0.000000	-11.209722	83.815898
816.200000	7.832060	7.861744	0.332261	0.160384	0.581984	-154.023698	2768.305273	-16.440526	8.602474	20.589507	30.196065	28.745931	30.890031	29.225028	30.400581	-2.905792	1.483695	0.842667	195648.289088	-0.187721	0.002959	0.497593	0.531884	2.039885	-0.124393	-0.124378	0.000000	1.565737	0.485482	0.200836	nan	0.453076	0.500517	1.527075	-90.602175	156.751306	0.000000	-9.670898	83.815898
816.400000	7.831927	7.861839	0.340538	0.160579	0.578355	-191.979208	2768.279687	-13.586834	8.605104	20.601215	30.198204	28.746395	30.881308	29.232134	30.399661	-2.905845	1.483483	0.842817	195378.118652	-0.187143	0.003227	0.494880	0.531660	2.039982	-0.124386	-0.124378	0.000000	1.566246	0.482270	0.200902	nan	0.450078	0.497828	1.536610	-112.928946	156.751306	0.000000	-7.992255	83.815898
816.600000	7.831446	7.861876	0.349663	0.161156	0.580594	-244.846578	2768.248980	-10.840163	8.607338	20.613308	30.201195	28.748440	30.872157	29.241283	30.392431	-2.905995	1.484242	0.842154	195152.902957	-0.187205	0.003393	0.545588	0.531769	2.041423	-0.124383	-0.124386	0.000000	1.566771	0.479091	0.200969	nan	0.447112	0.495583	1.547120	-144.027399	156.751306	0.000000	-6.376566	83.815898
816.800000	7.831032	7.861854	0.355617	0.161968	0.590702	-289.783260	2768.356084	-8.959061	8.609907	20.621503	30.205850	28.751174	30.859270	29.246029	30.384786	-2.906040	1.485052	0.841156	194992.357118	-0.187508	0.003190	0.546923	0.531571	2.042385	-0.124388	-0.124395	0.000000	1.567127	0.476782	0.201015	nan	0.444957	0.493981	1.554014	-170.460741	156.751306	0.000000	-5.270036	83.815898
817.000000	7.830671	7.861809	0.358564	0.162872	0.599395	-310.283465	2768.432859	-8.726338	8.612814	20.624178	30.207366	28.752411	30.850540	29.241598	30.379935	-2.905981	1.485143	0.840944	194812.558276	-0.187272	0.002908	0.507817	0.530670	2.042588	-0.124391	-0.124399	0.000000	1.567243	0.474924	0.201030	nan	0.443223	0.492185	1.557438	-182.519685	156.751306	0.000000	-5.133140	83.815898
817.200000	7.830479	7.861773	0.361310	0.162594	0.611509	-319.062483	2768.361351	-10.393518	8.615312	20.620489	30.204110	28.751598	30.853875	29.234364	30.379606	-2.905933	1.484994	0.841559	194644.021964	-0.187424	0.002943	0.484739	0.529736	2.042458	-0.124389	-0.124393	0.000000	1.567083	0.473135	0.201009	nan	0.441553	0.490500	1.560570	-187.683814	156.751306	0.000000	-6.113834	83.815898
817.400000	7.830595	7.861800	0.364919	0.160873	0.628783	-327.507163	2768.217801	-13.761420	8.617739	20.619191	30.201286	28.749778	30.857676	29.230932	30.382589	-2.905943	1.484720	0.842223	194502.035426	-0.186163	0.003219	0.539389	0.529610	2.041874	-0.124389	-0.124387	0.000000	1.567027	0.471782	0.201002	nan	0.440291	0.489080	1.564689	-192.651272	156.751306	0.000000	-8.094953	83.815898
817.600000	7.830431	7.861594	0.368765	0.160057	0.642215	-337.783896	2768.147735	-18.693138	8.620387	20.599925	30.202318	28.749875	30.853026	29.231948	30.384882	-2.905882	1.483971	0.842337	194348.181348	-0.186083	0.003207	0.618718	0.530050	2.041447	-0.124390	-0.124389	0.000000	1.566190	0.470828	0.200894	nan	0.439400	0.487540	1.569124	-198.696409	156.751306	0.000000	-10.995964	83.815898
817.800000	7.830060	7.861333	0.372773	0.160772	0.658556	-351.251885	2768.219078	-24.790235	8.622914	20.538708	30.201668	28.752729	30.846609	29.235518	30.384894	-2.905783	1.483268	0.841884	194248.834848	-0.187062	0.002999	0.644110	0.530398	2.042384	-0.124391	-0.124390	0.000000	1.563529	0.469733	0.200553	nan	0.438378	0.486544	1.573753	-206.618756	156.751306	0.000000	-14.582491	83.815898
818.000000	7.830008	7.861266	0.375859	0.161469	0.676608	-361.992572	2768.190955	-30.965922	8.625353	20.471314	30.194243	28.753438	30.842577	29.235881	30.386228	-2.905803	1.482786	0.841480	194154.369314	-0.186126	0.003062	0.627815	0.530470	2.043177	-0.124394	-0.124390	0.000000	1.560595	0.468732	0.200177	nan	0.437444	0.485598	1.577314	-212.936807	156.751306	0.000000	-18.215248	83.815898
818.200000	7.830178	7.861250	0.376887	0.161856	0.685060	-361.392067	2767.965868	-36.480535	8.627885	20.432582	30.185904	28.750503	30.839502	29.230283	30.391701	-2.905846	1.483056	0.841613	194035.699780	-0.186604	0.003162	0.599073	0.530360	2.042338	-0.124397	-0.124388	0.000000	1.558907	0.468283	0.199960	nan	0.437025	0.484407	1.578509	-212.583569	156.751306	0.000000	-21.459138	83.815898
818.400000	7.830463	7.861173	0.377941	0.161858	0.690594	-350.504791	2767.721577	-40.828936	8.630383	20.425214	30.182833	28.747781	30.842295	29.223986	30.398246	-2.905621	1.484447	0.842247	193889.107446	-0.187555	0.003178	0.619666	0.530492	2.041426	-0.124397	-0.124386	0.000000	1.558586	0.468046	0.199919	nan	0.436804	0.482936	1.579703	-206.179289	156.751306	0.000000	-24.017021	83.815898
818.600000	7.830782	7.861006	0.380641	0.160954	0.694659	-342.315636	2767.607986	-43.632823	8.632786	20.438415	30.184994	28.747218	30.844740	29.222539	30.401107	-2.905448	1.484612	0.842845	193732.772144	-0.187197	0.003332	0.669297	0.531045	2.041167	-0.124393	-0.124387	0.000000	1.559161	0.467614	0.199993	nan	0.436401	0.481366	1.582787	-201.362139	156.751306	0.000000	-25.666366	83.815898
818.800000	7.830810	7.860774	0.383273	0.159801	0.689594	-341.986690	2767.636221	-45.500765	8.635304	20.425082	30.190793	28.747783	30.834009	29.225370	30.397118	-2.905818	1.483523	0.842833	193644.386943	-0.188693	0.003465	0.649658	0.531507	2.040992	-0.124390	-0.124386	0.000000	1.558580	0.467100	0.199918	nan	0.435921	0.480478	1.585861	-201.168641	156.751306	0.000000	-26.765156	83.815898
819.000000	7.830233	7.860466	0.384825	0.159580	0.683381	-340.185255	2767.643983	-47.231685	8.637977	20.361934	30.196735	28.748953	30.820976	29.228652	30.389091	-2.906037	1.483528	0.842567	193563.658090	-0.189702	0.003423	0.614522	0.531616	2.041030	-0.124390	-0.124384	0.000000	1.555825	0.466634	0.199565	nan	0.435486	0.479666	1.587709	-200.108974	156.751306	0.000000	-27.783344	83.815898
819.200000	7.829312	7.860270	0.386843	0.160324	0.680061	-336.180180	2767.665265	-48.627114	8.640550	20.300529	30.197459	28.750980	30.820080	29.231330	30.384993	-2.905778	1.484012	0.842662	193462.148201	-0.188004	0.003288	0.620268	0.531458	2.041262	-0.124388	-0.124385	0.000000	1.553142	0.465801	0.199221	nan	0.434709	0.478645	1.590029	-197.753047	156.751306	0.000000	-28.604185	83.815898
819.400000	7.828874	7.860444	0.390044	0.161005	0.669818	-338.612937	2767.712143	-49.362098	8.642876	20.277638	30.193808	28.751225	30.823291	29.234967	30.387276	-2.905714	1.483941	0.842777	193369.625218	-0.187958	0.003208	0.587016	0.531070	2.041421	-0.124383	-0.124386	0.000000	1.552141	0.464402	0.199092	nan	0.433403	0.477714	1.593683	-199.184081	156.751306	0.000000	-29.036528	83.815898
819.600000	7.829126	7.860669	0.391595	0.161369	0.659343	-343.792392	2767.665848	-49.987739	8.645402	20.278416	30.193959	28.748142	30.822735	29.237530	30.390679	-2.905896	1.483838	0.842380	193279.340255	-0.189651	0.003252	0.538097	0.530644	2.041414	-0.124381	-0.124386	0.000000	1.552175	0.463528	0.199097	nan	0.432588	0.476805	1.595465	-202.230819	156.751306	0.000000	-29.404552	83.815898
819.800000	7.829319	7.860571	0.389588	0.161898	0.655455	-338.415191	2767.592002	-50.764342	8.648331	20.289406	30.199368	28.745624	30.822897	29.237387	30.388857	-2.906024	1.483875	0.841918	193203.230402	-0.188516	0.003356	0.550656	0.530356	2.041376	-0.124382	-0.124388	0.000000	1.552656	0.463945	0.199158	nan	0.432977	0.476039	1.593162	-199.067759	156.751306	0.000000	-29.861378	83.815898
820.000000	7.829000	7.860351	0.387077	0.162119	0.649539	-321.826658	2767.662359	-50.980312	8.650960	20.300786	30.204871	28.747944	30.824266	29.238142	30.381548	-2.906089	1.484124	0.841978	193124.261328	-0.186203	0.003363	0.602837	0.530182	2.041522	-0.124384	-0.124391	0.000000	1.553153	0.464620	0.199222	nan	0.433607	0.475243	1.590275	-189.309799	156.751306	0.000000	-29.988419	83.815898
820.200000	7.828372	7.860101	0.386031	0.162040	0.646935	-303.529209	2767.928513	-50.346313	8.653365	20.304498	30.207607	28.753018	30.823990	29.240121	30.373380	-2.906107	1.484670	0.841879	193050.984554	-0.185884	0.003187	0.633209	0.530295	2.041851	-0.124383	-0.124392	0.000000	1.553315	0.465048	0.199243	nan	0.434006	0.474504	1.589077	-178.546594	156.751306	0.000000	-29.615478	83.815898
820.400000	7.827996	7.860039	0.384654	0.162657	0.651936	-287.214741	2768.070429	-49.424833	8.655980	20.300961	30.203839	28.754452	30.825394	29.236821	30.370174	-2.906060	1.485052	0.841288	192970.250535	-0.184972	0.003095	0.627336	0.530807	2.042279	-0.124382	-0.124394	0.000000	1.553161	0.465957	0.199223	nan	0.434854	0.473690	1.587490	-168.949848	156.751306	0.000000	-29.073431	83.815898
820.600000	7.828097	7.860178	0.382257	0.163076	0.655258	-271.181019	2767.956393	-48.756821	8.658393	20.286542	30.195157	28.751389	30.833904	29.229296	30.375773	-2.905924	1.485122	0.841092	192848.932326	-0.184716	0.003177	0.647453	0.531311	2.042348	-0.124389	-0.124395	0.000000	1.552530	0.467234	0.199142	nan	0.436046	0.472466	1.584696	-159.518246	156.751306	0.000000	-28.680483	83.815898
820.800000	7.828337	7.860130	0.380523	0.162428	0.658809	-258.169831	2767.867441	-48.248331	8.660617	20.266946	30.189283	28.749055	30.845229	29.226757	30.384702	-2.905795	1.485162	0.841284	192737.357775	-0.187077	0.003111	0.674319	0.531624	2.041761	-0.124394	-0.124392	0.000000	1.551673	0.468114	0.199032	nan	0.436867	0.471339	1.582649	-151.864606	156.751306	0.000000	-28.381371	83.815898
821.000000	7.828526	7.859945	0.379512	0.161688	0.666155	-248.382794	2767.872087	-47.879564	8.663296	20.257456	30.188631	28.748673	30.849409	29.228929	30.388228	-2.905800	1.484541	0.841524	192667.382979	-0.187760	0.002943	0.642628	0.531878	2.041229	-0.124392	-0.124389	0.000000	1.551258	0.468679	0.198979	nan	0.437395	0.470632	1.581467	-146.107526	156.751306	0.000000	-28.164449	83.815898
821.200000	7.828600	7.859585	0.375016	0.161295	0.670477	-229.916690	2767.847283	-48.299485	8.666198	20.257792	30.189883	28.747713	30.844885	29.230235	30.385504	-2.905875	1.483262	0.841894	192658.927836	-0.187856	0.002948	0.573811	0.532010	2.041712	-0.124393	-0.124390	0.000000	1.551273	0.470304	0.198981	nan	0.438911	0.470547	1.576335	-135.245112	156.751306	0.000000	-28.411462	83.815898
821.400000	7.828374	7.859078	0.366955	0.161034	0.673491	-204.668241	2767.743006	-49.115840	8.668735	20.256994	30.188814	28.746468	30.841095	29.228799	30.382318	-2.905824	1.482788	0.842308	192644.712706	-0.189734	0.003075	0.540782	0.532400	2.042560	-0.124395	-0.124392	0.000000	1.551238	0.473394	0.198977	nan	0.441795	0.470403	1.567110	-120.393083	156.751306	0.000000	-28.891671	83.815898
821.600000	7.827927	7.858922	0.362596	0.160763	0.678403	-189.076638	2767.648151	-49.374407	8.671231	20.251796	30.186618	28.746388	30.845595	29.224396	30.383945	-2.905636	1.483086	0.842711	192532.467394	-0.188568	0.003216	0.583312	0.533260	2.042189	-0.124397	-0.124390	0.000000	1.551010	0.475676	0.198947	nan	0.443925	0.469269	1.562087	-111.221552	156.751306	0.000000	-29.043769	83.815898
