X_Value	PIT-A-0101	PIT-A-0301	PIT-M-0101	PIT-O-0301	PIT-W-0301	PDT-M-0101-40kPa_mA	PDT-M-0101B-10kPa_mA	PDT-M-0101C-3kPa_mA	PDT-M-0101D-30Kpa_mA	PDT-M-0101D-30Kpa_mA_tara	PIT-A-AUX	Model Pressure Drop	TIT-A-0101	TIT-A-0301	TIT-M-0101	TIT-O-0301	TIT-W-0301	LV-O-0X01	LV-W-0X01	LV-M-0X01	Densitometro	FT-A-0301	FT-A-0302	FT-A-0303	FT-A-0303 1	FT-O-0301	FT-O-0302	FT-O-0303	FT-W-0301	FT-W-0302	J Ar	J Agua	Comment	Alpha	rho_g	dP_F/dz PDT-M-0101-40kPa_mA	dP_F/dz dP_dz_total_PDT-M-0101-40kPa_mA	dP_F/dz dP_dz_gravitacional	dP_F/dz PDT-M-0101D-30Kpa_mA	dP_F/dz dP_dz_total_PDT-M-0101D-30Kpa_mA
159.200000	7.800206	7.832720	1.044706	0.090485	2.976366	-13985.658711	-10943.386103	-2985.173118	-13133.992906	-13581.095453	8.277344	955.604796	23.103039	22.822815	25.504749	23.382102	22.999788	-2.909663	0.849756	0.977595	199076.963621	-0.188627	11.554857	-0.061732	0.000000	2.033933	-0.124447	-0.124459	14.045886	-0.015156	6.863896	1.799715	nan	0.534333	2.386641	4540.612219	-1204.482292	3229.085385	4281.841308	-957.770460
159.400000	7.800308	7.832256	1.040210	0.089882	2.985422	-14001.995336	-10944.318856	-2985.675961	-13148.218059	-13595.320606	8.280542	957.906024	23.101604	22.821195	25.507398	23.386515	23.000429	-2.909721	0.845131	0.978427	199086.388067	-0.189785	11.554898	-0.061729	0.000000	2.033870	-0.124451	-0.124458	14.064629	-0.014602	6.878793	1.802191	nan	0.534425	2.381369	4549.569327	-1204.482292	3228.427912	4289.551572	-957.770460
159.600000	7.800341	7.831511	1.035129	0.090432	2.984278	-14028.863534	-10943.884872	-2985.798711	-13169.354098	-13616.456645	8.283591	959.454351	23.101183	22.820162	25.512629	23.391334	22.992899	-2.909752	0.844870	0.979417	199130.405920	-0.189916	11.554510	-0.061630	0.000000	2.034366	-0.124455	-0.124461	14.077124	-0.014123	6.895308	1.803855	nan	0.534856	2.375392	4562.388372	-1204.482292	3225.432651	4298.989275	-957.770460
159.800000	7.800063	7.831273	1.033945	0.091409	2.968071	-14040.019858	-10942.692482	-2985.387508	-13186.992402	-13634.094948	8.286469	959.541444	23.099008	22.820202	25.516166	23.385426	22.986045	-2.909764	0.846365	0.979490	199176.782436	-0.188598	11.554448	-0.061598	0.000000	2.035649	-0.124458	-0.124464	14.078071	-0.014341	6.899181	1.803948	nan	0.535309	2.373981	4565.822053	-1204.482292	3222.297375	4306.229472	-957.770460
160.000000	7.799675	7.831283	1.036408	0.091874	2.948940	-14026.945710	-10942.204814	-2985.099401	-13192.223647	-13639.326193	8.289403	959.229751	23.095028	22.820673	25.513920	23.372046	22.989462	-2.909816	0.847828	0.978999	199197.646656	-0.187310	11.555083	-0.061562	0.000000	2.036537	-0.124462	-0.124458	14.075974	-0.014855	6.891155	1.803613	nan	0.535513	2.376876	4556.733362	-1204.482292	3220.903432	4307.912732	-957.770460
160.200000	7.799443	7.830943	1.041351	0.090855	2.944025	-14004.303711	-10941.691971	-2985.202600	-13187.104875	-13634.207422	8.292406	959.079138	23.091097	22.820188	25.511409	23.364736	22.999129	-2.909874	0.847634	0.978891	199186.176436	-0.187364	11.555774	-0.061457	0.000000	2.036444	-0.124463	-0.124449	14.075014	-0.015156	6.874560	1.803452	nan	0.535401	2.382669	4544.206876	-1204.482292	3221.700322	4305.698579	-957.770460
160.400000	7.799543	7.830489	1.046407	0.089529	2.958392	-13968.515031	-10942.179842	-2985.390407	-13168.284490	-13615.387036	8.295436	959.048306	23.088707	22.820241	25.509349	23.366467	23.003989	-2.909917	0.845883	0.978832	199161.675503	-0.188157	11.555994	-0.061285	0.000000	2.035008	-0.124461	-0.124442	14.075070	-0.015470	6.857291	1.803419	nan	0.535161	2.388591	4524.826554	-1204.482292	3223.375899	4296.303342	-957.770460
160.600000	7.799552	7.830266	1.046870	0.089472	2.979338	-13935.388741	-10942.762894	-2985.514068	-13134.579350	-13581.681897	8.298440	959.056904	23.088605	22.821664	25.507580	23.372015	23.004957	-2.909955	0.844499	0.978406	199146.566260	-0.189393	11.555887	-0.061370	0.000000	2.033366	-0.124460	-0.124441	14.075278	-0.015607	6.855427	1.803428	nan	0.535014	2.389146	4506.359609	-1204.482292	3224.398215	4277.499104	-957.770460
160.800000	7.799010	7.829960	1.043680	0.090097	2.995704	-13932.512427	-10942.691077	-2985.516634	-13105.987274	-13553.089821	8.301480	959.107703	23.090667	22.823692	25.509126	23.377202	23.006481	-2.909916	0.844278	0.978152	199140.785234	-0.190206	11.555849	-0.061678	0.000000	2.033655	-0.124463	-0.124447	14.075344	-0.015248	6.865863	1.803482	nan	0.534957	2.385408	4505.045103	-1204.482292	3224.772854	4261.054876	-957.770460
161.000000	7.798430	7.829739	1.042395	0.090375	3.000154	-13947.858930	-10943.697732	-2985.375573	-13103.052148	-13550.154695	8.304545	958.251217	23.092040	22.824024	25.516213	23.377141	23.006728	-2.909632	0.845551	0.978087	199133.285767	-0.189646	11.555850	-0.061644	0.000000	2.034580	-0.124463	-0.124453	14.067911	-0.014990	6.870170	1.802562	nan	0.534884	2.383850	4514.579259	-1204.482292	3225.266806	4259.822283	-957.770460
161.200000	7.798467	7.829597	1.043414	0.089457	2.987399	-13968.034357	-10944.166020	-2985.300728	-13126.901357	-13574.003904	8.307466	956.135534	23.090000	22.820403	25.523660	23.371108	23.006905	-2.909390	0.847786	0.978384	199111.884071	-0.188953	11.555897	-0.061480	0.000000	2.033842	-0.124460	-0.124451	14.050316	-0.015134	6.866916	1.800287	nan	0.534675	2.384980	4527.901847	-1204.482292	3226.707989	4275.292412	-957.770460
161.400000	7.798810	7.829129	1.043783	0.087872	2.964665	-13992.223394	-10943.332534	-2985.456238	-13164.843340	-13611.945887	8.310441	955.516801	23.088711	22.817418	25.521481	23.365973	23.008148	-2.909492	0.847550	0.979194	199095.478585	-0.189364	11.556212	-0.061587	0.000000	2.032165	-0.124455	-0.124446	14.045270	-0.015278	6.865518	1.799621	nan	0.534514	2.385429	4543.236688	-1204.482292	3227.817937	4298.721174	-957.770460
161.600000	7.798448	7.828451	1.043028	0.087198	2.949427	-14013.382539	-10942.681208	-2985.547147	-13192.637500	-13639.740047	8.313469	957.489817	23.094308	22.818398	25.511409	23.366790	23.008903	-2.909670	0.845440	0.979983	199090.405084	-0.190124	11.556561	-0.061834	0.000000	2.030322	-0.124448	-0.124443	14.061685	-0.015146	6.867477	1.801743	nan	0.534465	2.384628	4556.012706	-1204.482292	3228.165665	4315.418407	-957.770460
161.800000	7.797423	7.827625	1.041750	0.087498	2.952331	-14019.568227	-10942.277281	-2985.373913	-13193.101074	-13640.203621	8.316447	959.247688	23.103190	22.819868	25.501959	23.373072	23.007031	-2.909892	0.845669	0.980249	199076.761250	-0.190291	11.556778	-0.061955	0.000000	2.029542	-0.124442	-0.124443	14.076157	-0.014887	6.871013	1.803633	nan	0.534331	2.383211	4560.557227	-1204.482292	3229.088677	4316.614110	-957.770460
162.000000	7.796792	7.827249	1.040572	0.088286	2.964117	-14006.456903	-10942.435521	-2985.145957	-13177.466051	-13624.568598	8.319545	958.658959	23.106432	22.821271	25.501194	23.379730	23.003143	-2.910005	0.846720	0.979817	199063.902342	-0.189722	11.557164	-0.061869	0.000000	2.030684	-0.124443	-0.124447	14.070873	-0.014535	6.874864	1.803000	nan	0.534206	2.381841	4553.706270	-1204.482292	3229.951650	4308.280011	-957.770460
162.200000	7.796677	7.827544	1.039223	0.089270	2.974617	-13997.639505	-10942.896670	-2985.130546	-13168.978298	-13616.080845	8.322489	957.268118	23.102140	22.822281	25.507459	23.383048	23.002017	-2.909829	0.845726	0.979293	199058.556374	-0.189016	11.557896	-0.061773	0.000000	2.032314	-0.124449	-0.124450	14.058669	-0.013989	6.880204	1.801505	nan	0.534153	2.380215	4548.880239	-1204.482292	3230.300967	4303.636532	-957.770460
162.400000	7.796538	7.827587	1.039208	0.090102	2.979102	-14010.540968	-10942.437701	-2985.433320	-13175.325398	-13622.427944	8.325061	956.865277	23.096819	22.819404	25.509617	23.384080	23.003221	-2.909649	0.842502	0.979215	199064.792530	-0.189096	11.558536	-0.061778	0.000000	2.032897	-0.124453	-0.124448	14.055194	-0.013891	6.880786	1.801072	nan	0.534214	2.380181	4556.050615	-1204.482292	3229.878335	4306.947488	-957.770460
162.600000	7.796420	7.827205	1.042901	0.090629	2.977698	-14022.123433	-10942.044102	-2985.754582	-13183.544295	-13630.646842	8.327655	956.967162	23.097345	22.816327	25.504924	23.384788	23.004021	-2.909614	0.840032	0.979180	199075.966694	-0.189943	11.558522	-0.061905	0.000000	2.032488	-0.124453	-0.124442	14.056300	-0.014143	6.868000	1.801181	nan	0.534324	2.384531	4562.121651	-1204.482292	3229.144664	4311.048462	-957.770460
162.800000	7.796005	7.826779	1.047134	0.090707	2.973060	-14018.574952	-10942.103591	-2985.740044	-13179.789449	-13626.891996	8.330662	958.037934	23.105272	22.818397	25.498759	23.385228	23.001826	-2.909837	0.841171	0.978932	199075.006641	-0.190319	11.558080	-0.062008	0.000000	2.031869	-0.124453	-0.124439	14.064806	-0.013673	6.853003	1.802333	nan	0.534314	2.389525	4560.111606	-1204.482292	3229.233135	4308.928200	-957.770460
163.000000	7.794987	7.826337	1.047562	0.090553	2.973835	-14007.092721	-10942.309270	-2985.420792	-13162.575360	-13609.677907	8.333800	959.361707	23.113252	22.823632	25.496283	23.385270	22.991975	-2.910244	0.843843	0.978788	199074.678237	-0.189625	11.557867	-0.062099	0.000000	2.031702	-0.124454	-0.124446	14.075150	-0.012926	6.850919	1.803755	nan	0.534311	2.390045	4553.379034	-1204.482292	3229.259303	4298.828434	-957.770460
163.200000	7.794157	7.826063	1.042549	0.090438	2.981780	-13994.396549	-10943.280019	-2985.090531	-13142.640879	-13589.743426	8.336750	958.728327	23.112375	22.826489	25.499928	23.385633	22.983135	-2.910400	0.844973	0.978815	199075.049955	-0.188844	11.558005	-0.062180	0.000000	2.032761	-0.124458	-0.124454	14.069889	-0.012971	6.867628	1.803075	nan	0.534315	2.384160	4545.867343	-1204.482292	3229.209343	4287.052309	-957.770460
163.400000	7.794112	7.826086	1.033995	0.090713	2.984259	-13992.086053	-10944.030984	-2985.094605	-13139.651370	-13586.753916	8.339739	957.285721	23.104133	22.824283	25.506968	23.384561	22.988669	-2.910254	0.846440	0.978608	199079.268287	-0.188602	11.558080	-0.062001	0.000000	2.034631	-0.124460	-0.124457	14.058503	-0.013675	6.896807	1.801524	nan	0.534356	2.374113	4544.193265	-1204.482292	3228.881620	4284.966051	-957.770460
163.600000	7.794407	7.826086	1.028865	0.090907	2.972095	-14001.590424	-10944.375036	-2985.165471	-13161.531838	-13608.634384	8.342649	957.716831	23.096865	22.821510	25.514333	23.380954	23.000086	-2.910038	0.847184	0.977997	199090.322787	-0.188307	11.557947	-0.061986	0.000000	2.035720	-0.124458	-0.124453	14.062742	-0.014301	6.914415	1.801987	nan	0.534464	2.368063	4549.023140	-1204.482292	3228.107335	4297.062629	-957.770460
163.800000	7.794302	7.825854	1.032995	0.090042	2.952796	-14018.843675	-10944.090417	-2985.063660	-13189.661965	-13636.764512	8.345333	959.041058	23.096149	22.821295	25.516448	23.378573	23.002102	-2.909849	0.844565	0.977760	199085.767701	-0.187630	11.557820	-0.062283	0.000000	2.035177	-0.124454	-0.124449	14.073956	-0.014418	6.900157	1.803411	nan	0.534419	2.372870	4559.499221	-1204.482292	3228.430609	4313.933037	-957.770460
164.000000	7.793873	7.825467	1.042648	0.089752	2.945069	-14037.455571	-10943.324210	-2985.020256	-13202.355614	-13649.458161	8.348029	959.475027	23.099076	22.821175	25.511446	23.379693	22.994882	-2.909775	0.842708	0.978187	199073.182197	-0.187572	11.557743	-0.062224	0.000000	2.034348	-0.124451	-0.124451	14.077270	-0.014096	6.867067	1.803877	nan	0.534296	2.384184	4571.333409	-1204.482292	3229.325694	4322.294974	-957.770460
164.200000	7.793434	7.824978	1.049394	0.091128	2.955133	-14043.242339	-10943.390533	-2985.216493	-13198.519322	-13645.621869	8.350835	959.386626	23.099193	22.821141	25.506865	23.381039	22.987855	-2.909773	0.840962	0.978443	199068.966736	-0.188465	11.557712	-0.061860	0.000000	2.034632	-0.124451	-0.124453	14.076298	-0.013865	6.843944	1.803782	nan	0.534255	2.392100	4575.046643	-1204.482292	3229.643251	4320.355889	-957.770460
164.400000	7.793016	7.824473	1.050231	0.091767	2.976571	-14032.388803	-10943.455116	-2985.604664	-13184.910707	-13632.013254	8.353588	958.350719	23.095220	22.821956	25.508614	23.376923	22.989315	-2.909776	0.839925	0.978480	199080.223470	-0.189193	11.557758	-0.061664	0.000000	2.035224	-0.124454	-0.124452	14.067873	-0.014119	6.840806	1.802669	nan	0.534365	2.393063	4567.908172	-1204.482292	3228.886043	4311.593613	-957.770460
164.600000	7.792851	7.824060	1.047038	0.091082	2.996376	-14016.604410	-10942.762926	-2985.674044	-13172.554614	-13619.657160	8.356280	957.046755	23.090877	22.821598	25.514726	23.367738	22.998706	-2.909760	0.842485	0.978436	199094.526268	-0.188982	11.558021	-0.061605	0.000000	2.034502	-0.124457	-0.124450	14.057533	-0.014708	6.851465	1.801267	nan	0.534505	2.389285	4557.650441	-1204.482292	3227.902167	4303.341447	-957.770460
164.800000	7.792920	7.823727	1.042637	0.090222	3.001261	-14006.069883	-10942.577756	-2985.286833	-13172.903661	-13620.006207	8.359243	957.619557	23.087927	22.819550	25.518903	23.363741	23.007606	-2.909634	0.845058	0.978476	199080.487688	-0.188163	11.558901	-0.061660	0.000000	2.033660	-0.124458	-0.124447	14.062779	-0.015152	6.866646	1.801883	nan	0.534368	2.384111	4552.385419	-1204.482292	3228.826350	4304.470952	-957.770460
165.000000	7.793032	7.823387	1.039183	0.089023	2.985455	-14006.906145	-10943.224349	-2985.055138	-13181.279761	-13628.382308	8.362290	958.998615	23.086403	22.817852	25.519076	23.369657	23.010273	-2.909506	0.845565	0.978787	199055.683206	-0.187969	11.559696	-0.061712	0.000000	2.033377	-0.124456	-0.124444	14.074159	-0.014977	6.878536	1.803365	nan	0.534125	2.380076	4554.535761	-1204.482292	3230.484460	4311.056180	-957.770460
165.200000	7.793002	7.822984	1.038104	0.088328	2.961776	-14011.335341	-10943.767955	-2985.198972	-13184.565807	-13631.668354	8.365111	959.434344	23.087073	22.818149	25.513804	23.376606	23.007840	-2.909634	0.844904	0.978671	199047.623621	-0.188910	11.559444	-0.061715	0.000000	2.032977	-0.124453	-0.124445	14.077338	-0.014505	6.881586	1.803833	nan	0.534046	2.378858	4557.675266	-1204.482292	3231.028116	4313.532804	-957.770460
165.400000	7.792648	7.822463	1.039673	0.089089	2.947801	-14009.266120	-10943.419155	-2985.393674	-13184.745981	-13631.848528	8.367853	958.455445	23.089382	22.819622	25.507244	23.376719	23.004377	-2.909751	0.846348	0.978424	199045.954648	-0.189983	11.559111	-0.061743	0.000000	2.033945	-0.124453	-0.124447	14.068866	-0.014234	6.875494	1.802781	nan	0.534030	2.380743	4556.571303	-1204.482292	3231.153236	4313.763908	-957.770460
165.600000	7.792075	7.821999	1.042719	0.090079	2.948785	-14010.206830	-10942.112482	-2985.599055	-13195.935859	-13643.038406	8.370578	957.146962	23.091331	22.821146	25.507743	23.371534	23.004186	-2.909581	0.849889	0.978695	199047.362721	-0.190514	11.559499	-0.061584	0.000000	2.034191	-0.124457	-0.124445	14.057696	-0.014032	6.865079	1.801375	nan	0.534044	2.384296	4557.043316	-1204.482292	3231.070985	4320.263939	-957.770460
165.800000	7.791452	7.821885	1.044855	0.089667	2.962408	-14012.767054	-10940.873405	-2985.681232	-13209.895175	-13656.997722	8.373275	957.742416	23.090891	22.820374	25.512529	23.367457	23.007197	-2.909513	0.851406	0.979191	199061.017887	-0.190019	11.560099	-0.061331	0.000000	2.031310	-0.124457	-0.124443	14.062645	-0.013988	6.858301	1.802015	nan	0.534177	2.386753	4557.641880	-1204.482292	3230.154857	4327.559173	-957.770460
166.000000	7.790788	7.821676	1.044378	0.088626	2.980905	-14018.799889	-10941.065907	-2985.348968	-13209.877037	-13656.979584	8.375941	959.066137	23.091174	22.817660	25.509592	23.369395	23.007950	-2.909662	0.850962	0.979457	199080.073375	-0.188718	11.560583	-0.061387	0.000000	2.028606	-0.124453	-0.124443	14.074078	-0.014329	6.860022	1.803438	nan	0.534364	2.386219	4559.900396	-1204.482292	3228.869973	4326.263619	-957.770460
166.200000	7.790336	7.820925	1.041537	0.088615	2.993373	-14037.567586	-10943.132195	-2985.025448	-13202.900035	-13650.002582	8.378611	959.416292	23.095973	22.818660	25.498041	23.377106	23.005677	-2.909888	0.850299	0.979138	199099.012644	-0.188374	11.560788	-0.061901	0.000000	2.028345	-0.124450	-0.124444	14.077334	-0.014652	6.868821	1.803814	nan	0.534549	2.382994	4569.639639	-1204.482292	3227.590331	4320.879859	-957.770460
166.400000	7.790188	7.820184	1.039046	0.089172	2.989652	-14055.714323	-10944.821649	-2984.936135	-13200.452959	-13647.555506	8.381388	959.306716	23.102697	22.822260	25.493579	23.385654	23.002723	-2.910221	0.849854	0.978596	199128.308698	-0.188756	11.560743	-0.062293	0.000000	2.029734	-0.124448	-0.124447	14.076298	-0.014534	6.876422	1.803696	nan	0.534835	2.380120	4578.323453	-1204.482292	3225.607680	4317.457751	-957.770460
166.600000	7.789885	7.819920	1.039710	0.089711	2.971499	-14072.247497	-10944.329370	-2984.971676	-13210.501616	-13657.604163	8.384452	959.211774	23.105464	22.822617	25.500185	23.388243	22.999673	-2.910290	0.849848	0.978154	199157.030497	-0.188797	11.561059	-0.062114	0.000000	2.032215	-0.124451	-0.124449	14.075278	-0.014309	6.874309	1.803594	nan	0.535116	2.380842	4586.121190	-1204.482292	3223.668049	4321.429095	-957.770460
166.800000	7.789385	7.820088	1.042046	0.090580	2.954683	-14088.858871	-10942.889568	-2985.318358	-13232.502877	-13679.605423	8.387606	960.079205	23.102274	22.820686	25.507853	23.384741	22.998452	-2.909809	0.850885	0.978209	199172.208659	-0.189162	11.561825	-0.061702	0.000000	2.034043	-0.124456	-0.124450	14.082521	-0.014288	6.867246	1.804526	nan	0.535264	2.383509	4594.886561	-1204.482292	3222.648124	4333.351088	-957.770460
167.000000	7.788956	7.820359	1.042194	0.091158	2.952750	-14090.740752	-10942.127093	-2985.725254	-13245.952747	-13693.055294	8.390681	962.220862	23.098786	22.819738	25.510420	23.380873	22.997663	-2.909441	0.851949	0.978856	199199.653342	-0.189727	11.562113	-0.061485	0.000000	2.033598	-0.124458	-0.124451	14.100232	-0.014074	6.867214	1.806825	nan	0.535533	2.383662	4594.146392	-1204.482292	3220.796313	4339.410965	-957.770460
167.200000	7.788370	7.820039	1.039177	0.090980	2.960667	-14077.928943	-10941.881019	-2985.804752	-13239.429317	-13686.531863	8.393643	962.860324	23.100224	22.821203	25.506795	23.380667	22.994723	-2.909652	0.851523	0.979130	199239.726011	-0.189890	11.561523	-0.061815	0.000000	2.031770	-0.124455	-0.124454	14.105358	-0.013852	6.876663	1.807511	nan	0.535924	2.380167	4583.892435	-1204.482292	3218.085285	4332.862626	-957.770460
167.400000	7.787480	7.819281	1.036569	0.090933	2.970090	-14070.227851	-10941.898875	-2985.444016	-13227.758753	-13674.861300	8.396292	960.886122	23.105213	22.825099	25.502328	23.383583	22.990970	-2.910033	0.850328	0.978576	199267.121236	-0.189758	11.560915	-0.062342	0.000000	2.030914	-0.124452	-0.124456	14.088950	-0.013961	6.884322	1.805392	nan	0.536192	2.377157	4577.500580	-1204.482292	3216.231582	4324.143885	-957.770460
167.600000	7.786860	7.818919	1.038015	0.091509	2.976540	-14078.520752	-10942.543427	-2984.992176	-13221.521457	-13668.624004	8.398876	959.158505	23.106506	22.826615	25.503402	23.384659	22.987527	-2.910191	0.849746	0.977852	199273.474570	-0.189389	11.561172	-0.062351	0.000000	2.032496	-0.124449	-0.124457	14.074465	-0.013943	6.879292	1.803537	nan	0.536254	2.378837	4581.957912	-1204.482292	3215.808790	4320.052096	-957.770460
167.800000	7.786794	7.819027	1.043017	0.091911	2.977310	-14086.073039	-10943.251055	-2984.928126	-13218.750845	-13665.853392	8.401720	958.912237	23.099245	22.823773	25.510317	23.383095	22.986913	-2.909992	0.850387	0.977946	199263.008452	-0.188646	11.561858	-0.061898	0.000000	2.034976	-0.124448	-0.124455	14.072326	-0.013867	6.863157	1.803272	nan	0.536152	2.384624	4587.133975	-1204.482292	3216.529795	4319.143329	-957.770460
168.000000	7.786915	7.819161	1.046458	0.091557	2.974184	-14072.832529	-10943.381880	-2985.081880	-13216.800107	-13663.902654	8.404846	959.118622	23.088885	22.821237	25.518895	23.380882	22.993164	-2.909599	0.850216	0.978304	199253.516072	-0.187729	11.562032	-0.061555	0.000000	2.036131	-0.124452	-0.124452	14.074372	-0.014184	6.852075	1.803494	nan	0.536059	2.388574	4580.008172	-1204.482292	3217.176973	4318.643014	-957.770460
168.200000	7.786903	7.818889	1.044938	0.090900	2.973546	-14032.923459	-10942.451371	-2985.217990	-13200.181360	-13647.283906	8.407938	958.334051	23.084138	22.820843	25.523168	23.377243	22.999919	-2.909376	0.850181	0.978291	199247.847773	-0.187713	11.561673	-0.061663	0.000000	2.035936	-0.124455	-0.124452	14.068129	-0.014515	6.856855	1.802651	nan	0.536003	2.386764	4556.911682	-1204.482292	3217.548657	4309.238964	-957.770460
168.400000	7.786816	7.818071	1.042108	0.090241	2.977233	-13984.434930	-10941.607569	-2985.500146	-13166.899916	-13614.002463	8.410798	957.147628	23.087115	22.821354	25.522733	23.374762	22.998037	-2.909494	0.851280	0.978725	199241.890647	-0.188938	11.561413	-0.061746	0.000000	2.035097	-0.124457	-0.124456	14.058005	-0.014335	6.865549	1.801375	nan	0.535945	2.383462	4528.777805	-1204.482292	3217.938233	4290.051220	-957.770460
168.600000	7.786709	7.817276	1.041278	0.089501	2.976855	-13954.836423	-10942.278017	-2985.567973	-13139.741956	-13586.844503	8.413630	957.773775	23.091975	22.822289	25.522737	23.373874	22.992954	-2.909708	0.850511	0.979184	199239.320140	-0.189638	11.561617	-0.061663	0.000000	2.034196	-0.124462	-0.124458	14.062903	-0.013984	6.867822	1.802049	nan	0.535920	2.382493	4511.536564	-1204.482292	3218.107872	4274.245588	-957.770460
168.800000	7.786283	7.817379	1.040784	0.089799	2.969729	-13948.126673	-10943.746292	-2985.243515	-13128.771731	-13575.874278	8.416452	959.112657	23.091951	22.822370	25.524771	23.370090	22.993083	-2.909706	0.847965	0.978995	199254.564704	-0.189129	11.562144	-0.061781	0.000000	2.034014	-0.124463	-0.124454	14.074113	-0.013975	6.869923	1.803488	nan	0.536069	2.381900	4506.562012	-1204.482292	3217.076541	4266.761184	-957.770460
169.000000	7.785617	7.817732	1.039393	0.090950	2.962328	-13953.014622	-10945.000088	-2985.315740	-13132.584145	-13579.686692	8.419183	959.432761	23.086618	22.820596	25.525276	23.364742	22.999857	-2.909638	0.846522	0.979308	199260.519346	-0.188736	11.562633	-0.061866	0.000000	2.034070	-0.124460	-0.124442	14.077296	-0.014477	6.875232	1.803832	nan	0.536127	2.380271	4509.030417	-1204.482292	3216.668766	4268.596006	-957.770460
169.200000	7.785409	7.817097	1.038452	0.090183	2.960359	-13966.260349	-10944.552465	-2985.665332	-13148.648834	-13595.751380	8.422040	958.361588	23.081430	22.818219	25.522191	23.362204	23.010161	-2.909635	0.846366	0.980224	199216.953810	-0.188615	11.562453	-0.061761	0.000000	2.033509	-0.124455	-0.124434	14.068860	-0.015015	6.877788	1.802680	nan	0.535702	2.379197	4519.751270	-1204.482292	3219.603611	4280.980668	-957.770460
169.400000	7.785809	7.816032	1.039403	0.088163	2.960262	-13988.188174	-10943.136591	-2985.642429	-13169.580511	-13616.683058	8.425003	956.164075	23.080164	22.816846	25.516758	23.365411	23.017986	-2.909641	0.845105	0.980483	199183.499156	-0.188655	11.561906	-0.061749	0.000000	2.032471	-0.124452	-0.124435	14.050285	-0.014863	6.873328	1.800317	nan	0.535375	2.380351	4534.904226	-1204.482292	3221.867700	4295.557508	-957.770460
169.600000	7.785956	7.815414	1.041583	0.087815	2.963667	-14009.464304	-10943.106580	-2985.541427	-13187.582276	-13634.684823	8.427735	954.744403	23.083438	22.817105	25.510668	23.375695	23.017591	-2.909658	0.843478	0.980025	199191.788939	-0.189483	11.562183	-0.062021	0.000000	2.031512	-0.124453	-0.124444	14.037656	-0.014145	6.865518	1.798789	nan	0.535456	2.382946	4546.864461	-1204.482292	3221.323607	4305.602688	-957.770460
169.800000	7.785495	7.815092	1.042663	0.089144	2.972701	-14030.226083	-10944.138576	-2985.592843	-13202.010426	-13649.112973	8.430403	954.674387	23.089657	22.818393	25.505666	23.382391	23.009131	-2.909699	0.843384	0.979437	199208.490449	-0.190333	11.563197	-0.062201	0.000000	2.031046	-0.124456	-0.124457	14.036626	-0.013703	6.862092	1.798714	nan	0.535619	2.384248	4557.951380	-1204.482292	3220.206783	4312.973011	-957.770460
170.000000	7.784857	7.814776	1.041962	0.090741	2.981242	-14051.326628	-10944.492148	-2985.505756	-13211.863774	-13658.966321	8.433282	954.014743	23.093572	22.819785	25.503580	23.375359	23.001943	-2.909740	0.844861	0.979568	199223.372743	-0.189874	11.564050	-0.061936	0.000000	2.031665	-0.124457	-0.124462	14.031301	-0.013916	6.864626	1.798004	nan	0.535764	2.383446	4569.355302	-1204.482292	3219.202402	4317.764717	-957.770460
170.200000	7.784366	7.814531	1.041625	0.091080	2.981775	-14053.371005	-10943.192046	-2985.477907	-13209.008156	-13656.110702	8.436320	952.887749	23.093930	22.820868	25.504399	23.364538	23.002037	-2.909748	0.846009	0.980170	199218.790263	-0.189429	11.564450	-0.061673	0.000000	2.032357	-0.124458	-0.124453	14.022118	-0.014198	6.865800	1.796790	nan	0.535720	2.383045	4570.866064	-1204.482292	3219.509104	4316.391644	-957.770460
